"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HHFA","TOT","USD_CAP","A","2012",76016.8182170469,
"DEU","HHFA","TOT","USD_CAP","A","2013",80587.3264823526,
"DEU","HHFA","TOT","USD_CAP","A","2014",84616.5790607983,
"DEU","HHFA","TOT","USD_CAP","A","2015",86925.4438123317,
"DEU","HHFA","TOT","USD_CAP","A","2016",93181.8809415985,
"DEU","HHFA","TOT","USD_CAP","A","2017",99029.6801817213,
"DEU","HHFA","TOT","USD_CAP","A","2018",101873.166524653,
"DEU","HHFA","TOT","USD_CAP","A","2019",108603.861912136,
"SWE","HHFA","TOT","USD_CAP","A","1995",24665.5580795511,
"SWE","HHFA","TOT","USD_CAP","A","1996",29253.8996703455,
"SWE","HHFA","TOT","USD_CAP","A","1997",34498.4953365734,
"SWE","HHFA","TOT","USD_CAP","A","1998",38305.1412817274,
"SWE","HHFA","TOT","USD_CAP","A","1999",47874.9704052072,
"SWE","HHFA","TOT","USD_CAP","A","2000",48708.0291065712,
"SWE","HHFA","TOT","USD_CAP","A","2001",48310.2035414806,
"SWE","HHFA","TOT","USD_CAP","A","2002",49103.8416733943,
"SWE","HHFA","TOT","USD_CAP","A","2003",55131.3459458776,
"SWE","HHFA","TOT","USD_CAP","A","2004",59743.2381919177,
"SWE","HHFA","TOT","USD_CAP","A","2005",70568.497771261,
"SWE","HHFA","TOT","USD_CAP","A","2006",82553.0520502785,
"SWE","HHFA","TOT","USD_CAP","A","2007",87067.0885931677,
"SWE","HHFA","TOT","USD_CAP","A","2008",82806.2330983163,
"SWE","HHFA","TOT","USD_CAP","A","2009",92001.6843041668,
"SWE","HHFA","TOT","USD_CAP","A","2010",101114.225139762,
"SWE","HHFA","TOT","USD_CAP","A","2011",98970.9865914352,
"SWE","HHFA","TOT","USD_CAP","A","2012",105980.844046125,
"SWE","HHFA","TOT","USD_CAP","A","2013",117904.310796039,
"SWE","HHFA","TOT","USD_CAP","A","2014",131517.657245281,
"SWE","HHFA","TOT","USD_CAP","A","2015",139826.070424217,
"SWE","HHFA","TOT","USD_CAP","A","2016",152267.217370326,
"SWE","HHFA","TOT","USD_CAP","A","2017",158803.363500693,
"SWE","HHFA","TOT","USD_CAP","A","2018",157925.429850724,
"SWE","HHFA","TOT","USD_CAP","A","2019",177449.464482997,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","1995",13.5844,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","1996",13.82037,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","1997",13.93658,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","1998",14.11598,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","1999",14.10061,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2000",14.80347,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2001",15.19922,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2002",15.86749,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2003",15.55059,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2004",15.43781,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2005",15.33042,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2006",15.97966,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2007",15.78023,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2008",16.50506,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2009",16.66696,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2010",16.82977,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2011",16.88713,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2012",16.8113,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2013",16.82778,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2014",16.8075,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2015",16.64226,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2016",16.41232,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2017",16.26244,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2018",16.2499,
"DEU","HHFA","LIFEINSRSV","PC_HHFA","A","2019",15.95277,
"DEU","HHFA","PENSIONF","PC_HHFA","A","1995",10.9332,
"DEU","HHFA","PENSIONF","PC_HHFA","A","1996",10.74098,
"DEU","HHFA","PENSIONF","PC_HHFA","A","1997",10.45754,
"DEU","HHFA","PENSIONF","PC_HHFA","A","1998",10.28482,
"DEU","HHFA","PENSIONF","PC_HHFA","A","1999",9.959374,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2000",10.4953,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2001",10.67012,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2002",11.27732,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2003",11.21496,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2004",11.25627,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2005",11.27514,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2006",11.94178,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2007",12.07605,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2008",13.08264,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2009",13.30698,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2010",13.4417,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2011",13.88767,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2012",13.96128,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2013",13.95119,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2014",14.14323,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2015",14.09811,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2016",14.04204,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2017",13.8846,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2018",14.20466,
"DEU","HHFA","PENSIONF","PC_HHFA","A","2019",13.59831,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2003",2.479189,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2014",4.19664,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2015",4.003193,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2016",4.069872,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2017",1.31702,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2018",3.679951,
"ISL","HHFA","SECOTHSH","PC_HHFA","A","2019",3.816753,
"TUR","HHFA","TOT","USD_CAP","A","2010",7663.55442005056,
"TUR","HHFA","TOT","USD_CAP","A","2011",8176.1611483124,
"TUR","HHFA","TOT","USD_CAP","A","2012",8479.0641950169,
"TUR","HHFA","TOT","USD_CAP","A","2013",9243.1585431255,
"TUR","HHFA","TOT","USD_CAP","A","2014",10158.019551158,
"TUR","HHFA","TOT","USD_CAP","A","2015",11085.1971650782,
"TUR","HHFA","TOT","USD_CAP","A","2016",11877.7555234697,
"TUR","HHFA","TOT","USD_CAP","A","2017",11957.5516234974,
"TUR","HHFA","TOT","USD_CAP","A","2018",11974.2480797085,
"TUR","HHFA","TOT","USD_CAP","A","2019",13080.5153473478,
"TUR","HHFA","CURDEP","PC_HHFA","A","2010",72.93049,
"TUR","HHFA","CURDEP","PC_HHFA","A","2011",75.95959,
"TUR","HHFA","CURDEP","PC_HHFA","A","2012",73.93483,
"TUR","HHFA","CURDEP","PC_HHFA","A","2013",75.43015,
"TUR","HHFA","CURDEP","PC_HHFA","A","2014",74.53591,
"TUR","HHFA","CURDEP","PC_HHFA","A","2015",75.56131,
"TUR","HHFA","CURDEP","PC_HHFA","A","2016",76.19229,
"TUR","HHFA","CURDEP","PC_HHFA","A","2017",75.9163,
"TUR","HHFA","CURDEP","PC_HHFA","A","2018",77.4104,
"TUR","HHFA","CURDEP","PC_HHFA","A","2019",75.3838,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2010",4.168108,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2011",4.23598,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2012",5.061217,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2013",5.302593,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2014",6.268885,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2015",6.560743,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2016",0.4294293,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2017",0.4942834,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2018",0.467149,
"TUR","HHFA","LIFEINSRSV","PC_HHFA","A","2019",0.4913258,
"TUR","HHFA","MFSH","PC_HHFA","A","2010",5.91137,
"TUR","HHFA","MFSH","PC_HHFA","A","2011",4.254647,
"TUR","HHFA","MFSH","PC_HHFA","A","2012",3.560759,
"TUR","HHFA","MFSH","PC_HHFA","A","2013",3.204857,
"TUR","HHFA","MFSH","PC_HHFA","A","2014",2.962557,
"TUR","HHFA","MFSH","PC_HHFA","A","2015",3.415041,
"TUR","HHFA","MFSH","PC_HHFA","A","2016",3.288143,
"TUR","HHFA","MFSH","PC_HHFA","A","2017",2.886432,
"TUR","HHFA","MFSH","PC_HHFA","A","2018",1.854807,
"TUR","HHFA","MFSH","PC_HHFA","A","2019",3.438107,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2010",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2011",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2012",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2013",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2014",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2015",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2016",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2017",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2018",0,
"TUR","HHFA","PENSIONF","PC_HHFA","A","2019",5.814144,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2010",2.040377,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2011",2.038638,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2012",2.537297,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2013",2.648401,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2014",2.614977,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2015",2.2817,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2016",1.672594,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2017",2.036379,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2018",2.083305,
"TUR","HHFA","SECOTHSH","PC_HHFA","A","2019",2.192478,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2010",12.72459,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2011",11.13301,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2012",12.41854,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2013",10.92848,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2014",11.28141,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2015",9.817732,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2016",8.922362,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2017",8.762703,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2018",7.326297,
"TUR","HHFA","SHOTHEQTY","PC_HHFA","A","2019",8.000372,
"BRA","HHFA","TOT","USD_CAP","A","2009",11973.3594371383,
"BRA","HHFA","TOT","USD_CAP","A","2010",10628.6998163047,
"BRA","HHFA","TOT","USD_CAP","A","2011",11293.8771072805,
"BRA","HHFA","TOT","USD_CAP","A","2012",12008.921256303,
"BRA","HHFA","TOT","USD_CAP","A","2013",12518.5364033177,
"BRA","HHFA","TOT","USD_CAP","A","2014",13579.6893869947,
"BRA","HHFA","TOT","USD_CAP","A","2015",14110.7233953787,
"BRA","HHFA","TOT","USD_CAP","A","2016",14433.1857652737,
"BRA","HHFA","TOT","USD_CAP","A","2017",15084.557387992,
"ISL","HHFA","TOT","USD_CAP","A","2003",58274.3927371102,
"ISL","HHFA","TOT","USD_CAP","A","2014",104162.089283088,
"ISL","HHFA","TOT","USD_CAP","A","2015",111925.259095025,
"ISL","HHFA","TOT","USD_CAP","A","2016",122171.666013292,
"ISL","HHFA","TOT","USD_CAP","A","2017",147542.554209903,
"ISL","HHFA","TOT","USD_CAP","A","2018",149760.298890041,
"ISL","HHFA","TOT","USD_CAP","A","2019",158978.046137087,
"LVA","HHFA","CURDEP","PC_HHFA","A","1995",16.76482,
"LVA","HHFA","CURDEP","PC_HHFA","A","1996",15.33471,
"LVA","HHFA","CURDEP","PC_HHFA","A","1997",16.9172,
"LVA","HHFA","CURDEP","PC_HHFA","A","1998",17.18642,
"LVA","HHFA","CURDEP","PC_HHFA","A","1999",19.51163,
"LVA","HHFA","CURDEP","PC_HHFA","A","2000",24.62194,
"LVA","HHFA","CURDEP","PC_HHFA","A","2001",35.9725,
"LVA","HHFA","CURDEP","PC_HHFA","A","2002",39.38529,
"LVA","HHFA","CURDEP","PC_HHFA","A","2003",40.06647,
"LVA","HHFA","CURDEP","PC_HHFA","A","2004",42.10526,
"LVA","HHFA","CURDEP","PC_HHFA","A","2005",48.72723,
"LVA","HHFA","CURDEP","PC_HHFA","A","2006",56.33905,
"LVA","HHFA","CURDEP","PC_HHFA","A","2007",52.53764,
"LVA","HHFA","CURDEP","PC_HHFA","A","2008",54.8836,
"LVA","HHFA","CURDEP","PC_HHFA","A","2009",61.47177,
"LVA","HHFA","CURDEP","PC_HHFA","A","2010",57.69231,
"LVA","HHFA","CURDEP","PC_HHFA","A","2011",58.55681,
"LVA","HHFA","CURDEP","PC_HHFA","A","2012",54.52742,
"LVA","HHFA","CURDEP","PC_HHFA","A","2013",48.89671,
"LVA","HHFA","CURDEP","PC_HHFA","A","2014",48.00902,
"LVA","HHFA","CURDEP","PC_HHFA","A","2015",41.41676,
"LVA","HHFA","CURDEP","PC_HHFA","A","2016",39.6902,
"LVA","HHFA","CURDEP","PC_HHFA","A","2017",37.91876,
"LVA","HHFA","CURDEP","PC_HHFA","A","2018",36.68805,
"LVA","HHFA","CURDEP","PC_HHFA","A","2019",36.16224,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","1995",0.1570475,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","1996",0.176939,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","1997",0.2386065,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","1998",0.2772003,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","1999",0.3255814,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2000",0.3833866,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2001",0.509165,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2002",0.4610318,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2003",0.7016248,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2004",0.4267425,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2005",0.5297842,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2006",0.5354388,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2007",0.4904966,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2008",0.5787489,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2009",1.071403,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2010",1.033576,
"LVA","HHFA","LIFEINSRSV","PC_HHFA","A","2011",1.314937,
